Unnamed: 0,Date,time,score_func,Dataset,cluster_type,cluster_epochs,cluster_lr,classifier_epochs,cluster_num,Normal_class,AUROC,AUIN,AUOUT,DTACC,cluster_acc,pooling
,2022-6-21,5-19-36,msp,banking,SCCL,0,3e-06,1,110,1,0.3846152777777777,0.5890544838490329,0.277788467887755,0.50075,0.2445385266723116,mean
,2022-6-21,5-19-36,msp_ood,banking,SCCL,0,3e-06,1,110,1,0.1662435,0.4879037448134545,0.2064399477734424,0.5,0.2445385266723116,mean
,2022-6-21,5-25-17,energy,banking,SCCL,0,3e-06,1,120,1,0.405387962962963,0.5919949730348729,0.2859752683287587,0.5008981481481481,0.2228619813717189,mean
,2022-6-21,5-25-17,energy_ood,banking,SCCL,0,3e-06,1,120,1,0.145569,0.4815344842687464,0.2033059878165249,0.5,0.2228619813717189,mean
,2022-6-21,5-25-17,maha,banking,SCCL,0,3e-06,1,120,1,0.6493111111111112,0.7423713078556641,0.5311404527660661,0.6107777777777778,0.2228619813717189,mean
,2022-6-21,5-25-17,maha_ood,banking,SCCL,0,3e-06,1,120,1,0.9776385,0.9862557524807716,0.966995589308369,0.92775,0.2228619813717189,mean
,2022-6-21,5-25-17,msp,banking,SCCL,0,3e-06,1,120,1,0.3738060185185185,0.5819274059217772,0.2720199396969387,0.5004629629629629,0.2228619813717189,mean
,2022-6-21,5-25-17,msp_ood,banking,SCCL,0,3e-06,1,120,1,0.172657,0.4899782119398652,0.2077744546891552,0.5,0.2228619813717189,mean
,2022-6-21,5-31-1,energy,banking,SCCL,0,3e-06,1,130,1,0.4002124999999999,0.5916378064855881,0.2849236427166071,0.5028055555555556,0.2264182895850973,mean
,2022-6-21,5-31-1,energy_ood,banking,SCCL,0,3e-06,1,130,1,0.1396945,0.4792024825189132,0.2020983048427695,0.5,0.2264182895850973,mean
,2022-6-21,5-31-1,maha,banking,SCCL,0,3e-06,1,130,1,0.6871958333333332,0.7877806742126268,0.5522939346243665,0.6343518518518518,0.2264182895850973,mean
,2022-6-21,5-31-1,maha_ood,banking,SCCL,0,3e-06,1,130,1,0.984811,0.9913122203644322,0.975897409933456,0.94225,0.2264182895850973,mean
,2022-6-21,5-31-1,msp,banking,SCCL,0,3e-06,1,130,1,0.368937962962963,0.5690999608445706,0.2731883507951448,0.500287037037037,0.2264182895850973,mean
,2022-6-21,5-31-1,msp_ood,banking,SCCL,0,3e-06,1,130,1,0.1678089999999999,0.4877503284589976,0.2069256842751672,0.5,0.2264182895850973,mean
,2022-6-21,5-36-49,energy,banking,SCCL,0,3e-06,1,140,1,0.4014513888888888,0.5923245636911361,0.2843690165838852,0.5015,0.2220152413209145,mean
,2022-6-21,5-36-49,energy_ood,banking,SCCL,0,3e-06,1,140,1,0.130719,0.4766477929306457,0.200595072396007,0.5,0.2220152413209145,mean
,2022-6-21,5-36-49,maha,banking,SCCL,0,3e-06,1,140,1,0.6947976851851851,0.7867161485458455,0.5660327710931253,0.6459074074074074,0.2220152413209145,mean
,2022-6-21,5-36-49,maha_ood,banking,SCCL,0,3e-06,1,140,1,0.987005,0.9920917371166346,0.980522416565884,0.952,0.2220152413209145,mean
,2022-6-21,5-36-49,msp,banking,SCCL,0,3e-06,1,140,1,0.353012962962963,0.5609648037783133,0.2666065374390022,0.50075,0.2220152413209145,mean
,2022-6-21,5-36-49,msp_ood,banking,SCCL,0,3e-06,1,140,1,0.161152,0.4853338127907159,0.2053201863028687,0.5,0.2220152413209145,mean
,2022-6-21,5-42-40,energy,banking,SCCL,0,3e-06,1,150,1,0.33815,0.5524869568997627,0.2616460343760522,0.5004629629629629,0.2174428450465707,mean
,2022-6-21,5-42-40,energy_ood,banking,SCCL,0,3e-06,1,150,1,0.0877485,0.4654568298020125,0.195725655802352,0.5,0.2174428450465707,mean
,2022-6-21,5-42-40,maha,banking,SCCL,0,3e-06,1,150,1,0.7300574074074074,0.8192336863989238,0.5817295157215926,0.6831296296296296,0.2174428450465707,mean
,2022-6-21,5-42-40,maha_ood,banking,SCCL,0,3e-06,1,150,1,0.9899205,0.9933605492886226,0.9843485908812688,0.95875,0.2174428450465707,mean
,2022-6-21,5-42-40,msp,banking,SCCL,0,3e-06,1,150,1,0.3700180555555555,0.5736037194066734,0.2726925756418673,0.5004629629629629,0.2174428450465707,mean
,2022-6-21,5-42-40,msp_ood,banking,SCCL,0,3e-06,1,150,1,0.1249895,0.4746817523999605,0.2003664685441303,0.5,0.2174428450465707,mean
,2022-6-21,5-48-48,energy,banking,SCCL,0,3e-06,1,160,1,0.445262037037037,0.6080441908975578,0.3126794589566396,0.5003981481481481,0.2030482641828958,mean
,2022-6-21,5-48-48,energy_ood,banking,SCCL,0,3e-06,1,160,1,0.092399,0.4665826121190016,0.1954567362915017,0.5,0.2030482641828958,mean
,2022-6-21,5-48-48,maha,banking,SCCL,0,3e-06,1,160,1,0.7026328703703705,0.7956430116073825,0.5633112711199469,0.6460648148148149,0.2030482641828958,mean
,2022-6-21,5-48-48,maha_ood,banking,SCCL,0,3e-06,1,160,1,0.990719,0.9940386416841696,0.9851044043411664,0.95975,0.2030482641828958,mean
,2022-6-21,5-48-48,msp,banking,SCCL,0,3e-06,1,160,1,0.4088967592592592,0.5770413079084579,0.2921076993782215,0.5,0.2030482641828958,mean
,2022-6-21,5-48-48,msp_ood,banking,SCCL,0,3e-06,1,160,1,0.1070685,0.4702503041393328,0.1972193446465104,0.5,0.2030482641828958,mean
,2022-6-21,5-54-51,energy,banking,SCCL,0,3e-06,1,170,1,0.409124537037037,0.6071263691836442,0.2858319222990755,0.5031111111111111,0.2050804403048264,mean
,2022-6-21,5-54-51,energy_ood,banking,SCCL,0,3e-06,1,170,1,0.1427315,0.4827800151734526,0.2032703404455139,0.5,0.2050804403048264,mean
