Unnamed: 0,Date,time,score_func,Dataset,cluster_type,cluster_epochs,cluster_lr,classifier_epochs,cluster_num,Normal_class,AUROC,AUIN,AUOUT,DTACC,cluster_acc,pooling
,2022-6-24,0-20-55,maha,stackoverflow,DEC_bert,0,3e-06,3,15,0,0.9188151111111112,0.974710916151127,0.6894853759642758,0.8791111111111112,1.0,mean
,2022-6-24,0-20-55,maha_ood,stackoverflow,DEC_bert,0,3e-06,3,15,0,0.9965456666666668,0.998374098132194,0.9921154819936768,0.9706111111111112,1.0,mean
,2022-6-24,0-20-55,msp,stackoverflow,DEC_bert,0,3e-06,3,15,0,0.1016748148148148,0.5668840055647726,0.145047322706204,0.5,1.0,mean
,2022-6-24,0-20-55,msp_ood,stackoverflow,DEC_bert,0,3e-06,3,15,0,0.0197344444444444,0.4775472944631159,0.1737106974204971,0.5,1.0,mean
,2022-6-27,15-34-54,energy,clinc,SCCL,0,3e-06,1,150,0,0.1052111111111111,0.6450615906696178,0.1009623696467686,0.5,0.5355333333333333,mean
,2022-6-27,15-34-54,energy_ood,clinc,SCCL,0,3e-06,1,150,0,0.0184872222222222,0.478252924296762,0.1731135565538692,0.5,0.5355333333333333,mean
,2022-6-27,15-34-54,maha,clinc,SCCL,0,3e-06,1,150,0,0.9578922222222224,0.9890367533099056,0.8754761017096875,0.8916666666666666,0.5355333333333333,mean
,2022-6-27,15-34-54,maha_ood,clinc,SCCL,0,3e-06,1,150,0,0.9970314444444444,0.9985704993638642,0.9934918237407464,0.9731944444444444,0.5355333333333333,mean
,2022-6-27,15-34-54,msp,clinc,SCCL,0,3e-06,1,150,0,0.1255613333333333,0.6513113748964687,0.1023420573331404,0.5,0.5355333333333333,mean
,2022-6-27,15-34-54,msp_ood,clinc,SCCL,0,3e-06,1,150,0,0.0372234444444444,0.4811427186299525,0.1741178250928531,0.5,0.5355333333333333,mean
,2022-6-27,15-47-12,energy,banking,SCCL,0,3e-06,1,50,1,0.4042953703703703,0.5874365399580268,0.2853656995868253,0.5,0.2091447925486875,mean
,2022-6-27,15-47-12,energy_ood,banking,SCCL,0,3e-06,1,50,1,0.121825,0.4745365975418936,0.1997168629863377,0.5,0.2091447925486875,mean
,2022-6-27,15-47-12,maha,banking,SCCL,0,3e-06,1,50,1,0.6681185185185186,0.7715193178344295,0.5367702092830563,0.6188611111111111,0.2091447925486875,mean
